Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
791580299039742,0 to 10 Years,MCA,$64K-$125K,Kingston,Jamaica,18.1096,-77.2975,Part-Time,107123,2023-05-25,Male,Jamie Hall,355-566-7098x794,Chemical Engineer,Research and Development (R&D) Engineer,CareerBuilder,"Conduct research, design experiments, and develop innovative products or technologies in various industries.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Research and development processes Product innovation Prototype development Testing and experimentation Data analysis Collaboration with cross-functional teams Problem-solving Attention to detail Technical expertise Project management skills,Work on research and development of new products or materials. Collaborate with cross-functional teams on innovation projects. Conduct experiments and tests.,StoneX Group,"{""Sector"":""Financial Services"",""Industry"":""Diversified Financials"",""City"":""New York"",""State"":""New York"",""Zip"":""10169"",""Website"":""www.stonex.com"",""Ticker"":""SNEX"",""CEO"":""Sean M. O'Connor""}"
683838128054728,0 to 12 Years,PhD,$57K-$100K,Tarawa,Kiribati,-3.3704,-168.734,Temporary,121109,2023-01-14,Male,Anna Obrien,8658014242,Systems Engineer,Systems Integration Specialist,Monster,"The role of a Systems Integration Specialist involves integrating various software and hardware components to create cohesive systems. You will design and implement solutions that enable different systems to communicate and work together seamlessly. Your responsibilities also include troubleshooting integration issues, ensuring data consistency, and collaborating with cross-functional teams.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Systems integration Integration architecture Data mapping Middleware technologies API integration System testing Troubleshooting,"Integrate various software and hardware systems within an organization, ensuring seamless data flow and interoperability. Collaborate with software developers and IT teams on integration projects.",United Services Automobile Assn.,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Stock)"",""City"":""San Antonio"",""State"":""Texas"",""Zip"":""78288"",""Website"":""www.usaa.com"",""Ticker"":"""",""CEO"":""Wayne Peacock""}"
671219805625310,3 to 11 Years,B.Tech,$55K-$86K,Andorra la Vella,Andorra,42.5063,1.5218,Full-Time,15461,2021-09-20,Male,Morgan Black,+1-317-839-1247,Customer Support Specialist,Help Desk Analyst,USAJOBS,"Help Desk Analysts provide technical support and assistance to internal employees or external customers. They troubleshoot hardware and software issues, offer solutions, and document support interactions to maintain a reliable IT environment.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Help desk support Ticket resolution IT troubleshooting Customer service skills Technical knowledge Documentation and knowledge base maintenance Communication and interpersonal skills,"Respond to help desk tickets, assist users, and escalate issues as needed to ensure timely resolution. Document and track support requests and resolutions. Provide training and guidance to end-users.",Balfour Beatty,"{""Sector"":""Construction and Engineering"",""Industry"":""Construction"",""City"":""London"",""State"":""England"",""Zip"":""SW1E 5JY"",""Website"":""https://www.balfourbeatty.com/"",""Ticker"":""BBY"",""CEO"":""Leo Quinn""}"
1645987478925815,2 to 10 Years,B.Tech,$57K-$125K,Harare,Zimbabwe,-19.0154,29.1549,Contract,55436,2023-05-22,Male,Leah Roth,279-748-2060x81448,UX/UI Designer,Interaction Designer,Snagajob,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes,"Work on interaction design, defining how users interact with digital products and ensuring a seamless user journey. Create wireframes and prototypes to illustrate interactions. Collaborate with developers to implement interaction designs.",Ford Motor Company,"{""Sector"":""Automotive"",""Industry"":""Automotive"",""City"":""Dearborn"",""State"":""MI"",""Zip"":""48126"",""Website"":""https://www.ford.com/"",""Ticker"":""F"",""CEO"":""Jim Farley""}"
1534415180382636,3 to 9 Years,BBA,$60K-$85K,San Jose,Costa Rica,9.7489,-83.7534,Intern,86184,2022-09-25,Female,Kristin Garcia,001-363-412-4669x321,Java Developer,Java Software Engineer,Internships.com,"Java Software Engineers develop and maintain software applications using the Java programming language. They write code, debug applications, and collaborate with cross-functional teams to deliver high-quality software solutions.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Java programming Java frameworks (e.g., Spring) Object-oriented design Code debugging Software development Problem-solving skills","Design, code, test, and maintain Java-based software applications. Collaborate with cross-functional teams on software development projects. Debug and resolve software defects and issues.",Corning,"{""Sector"":""Technology"",""Industry"":""Electronics, Electrical Equip."",""City"":""Corning"",""State"":""New York"",""Zip"":""14831"",""Website"":""www.corning.com"",""Ticker"":""GLW"",""CEO"":""Wendell P. Weeks""}"
1553692118446362,0 to 9 Years,BBA,$57K-$114K,Lusaka,Zambia,-13.1339,27.8493,Part-Time,14172,2022-06-16,Male,Matthew George,437.716.1804x5393,Electrical Engineer,Controls Engineer,Dice,"Controls Engineers specialize in industrial automation, designing and implementing control systems for machinery and manufacturing processes. They optimize efficiency and safety.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Control system design PLC programming Automation Instrumentation System integration,Design and implement control systems for industrial automation and robotics. Program PLCs (Programmable Logic Controllers) and HMI (Human-Machine Interface) systems. Troubleshoot control system issues.,Fifth Third Bancorp,"{""Sector"":""Banking"",""Industry"":""Commercial Banks"",""City"":""Cincinnati"",""State"":""Ohio"",""Zip"":""45263"",""Website"":""www.53.com"",""Ticker"":""FITB"",""CEO"":""Tim Spence""}"
1639544549360688,0 to 15 Years,BCA,$65K-$121K,The City of Hamilton,Bermuda,32.3078,-64.7505,Intern,23055,2022-04-05,Male,Michael Phillips,(517)824-0033x94876,Marketing Specialist,Digital Marketing Specialist,The Muse,"Digital Marketing Specialists create and execute online marketing campaigns. They utilize digital channels like social media, email, and SEO to reach target audiences, generate leads, and improve brand visibility and engagement.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Digital marketing strategy Social media marketing Content creation SEO (Search Engine Optimization) PPC advertising Analytics and reporting,"Develop and implement digital marketing campaigns across various channels, including SEO, SEM, and social media. Analyze campaign performance and adjust strategies for optimization. Manage digital advertising budgets.",Unum Group,"{""Sector"":""Insurance"",""Industry"":""Insurance: Life, Health (Stock)"",""City"":""Chattanooga"",""State"":""Tennessee"",""Zip"":""37402"",""Website"":""www.unum.com"",""Ticker"":""UNM"",""CEO"":""Richard P. Mckenney""}"
2266341846699600,1 to 9 Years,BBA,$58K-$112K,Luanda,Angola,-11.2027,17.8739,Full-Time,109461,2023-08-22,Female,Amanda Chaney,001-380-838-7099x1282,Java Developer,Java Backend Developer,ZipRecruiter,"Java Backend Developers specialize in building the server-side components of software applications using Java. They work on database integration, server logic, and performance optimization to ensure efficient and reliable backend functionality.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Backend development RESTful APIs Database integration Java EE (Enterprise Edition) Performance optimization Version control (e.g., Git)",Develop server-side applications and APIs using Java and related technologies. Optimize application performance and scalability. Implement security measures and authentication systems.,Asbury Automotive Group,"{""Sector"":""Automotive"",""Industry"":""Automotive Retailing, Services"",""City"":""Duluth"",""State"":""Georgia"",""Zip"":""30097"",""Website"":""www.asburyauto.com"",""Ticker"":""ABG"",""CEO"":""David W. Hult""}"
1636027499681204,1 to 10 Years,B.Tech,$56K-$84K,Managua,Nicaragua,12.8654,-85.2072,Intern,121195,2023-02-07,Male,Kim Hill,742-660-1748x27594,Systems Engineer,Systems Integration Specialist,CareerBuilder,"The role of a Systems Integration Specialist involves integrating various software and hardware components to create cohesive systems. You will design and implement solutions that enable different systems to communicate and work together seamlessly. Your responsibilities also include troubleshooting integration issues, ensuring data consistency, and collaborating with cross-functional teams.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Systems integration Integration architecture Data mapping Middleware technologies API integration System testing Troubleshooting,"Integrate various software and hardware systems within an organization, ensuring seamless data flow and interoperability. Collaborate with software developers and IT teams on integration projects.",Wells Fargo,"{""Sector"":""Financial Services"",""Industry"":""Commercial Banks"",""City"":""San Francisco"",""State"":""California"",""Zip"":""94104"",""Website"":""www.wellsfargo.com"",""Ticker"":""WFC"",""CEO"":""Charles W. Scharf""}"
241361853181792,4 to 10 Years,PhD,$64K-$117K,Rabat,Morocco,31.7917,-7.0926,Contract,53554,2022-07-03,Female,Justin Garcia,+1-599-859-7375x834,UX/UI Designer,User Interface Designer,SimplyHired,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design",Create visually appealing user interfaces (UI) that align with brand aesthetics and enhance user engagement. Design interface elements and interactive components. Ensure UI consistency across digital platforms.,Apollo Global Management,"{""Sector"":""Asset Management"",""Industry"":""Securities"",""City"":""New York"",""State"":""New York"",""Zip"":""10019"",""Website"":""www.apollo.com"",""Ticker"":""APO"",""CEO"":""Marc Rowan""}"
957185943155309,2 to 15 Years,PhD,$57K-$130K,Monrovia,Liberia,6.4281,-9.4295,Temporary,109915,2022-04-07,Male,Ann Hill,724-245-7046x30804,Account Manager,Client Relationship Manager,Idealist,"Build and maintain strong client relationships, understand their needs, and ensure client satisfaction.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Client relationship management Customer service Communication skills,Build and nurture strong client relationships. Understand client needs and objectives. Serve as the main point of contact for client communication.,CenterPoint Energy,"{""Sector"":""Utilities"",""Industry"":""Utilities: Gas and Electric"",""City"":""Houston"",""State"":""Texas"",""Zip"":""77002"",""Website"":""www.centerpointenergy.com"",""Ticker"":""CNP"",""CEO"":""David J. Lesar""}"
